round,grand_prix,constructor,driver,lap,position,time
15,Netherlands,McLaren,PIA,34,5,94.573
15,Netherlands,Red Bull,PER,34,6,74.966
15,Netherlands,Ferrari,SAI,34,7,74.872
15,Netherlands,Mercedes,HAM,34,8,75.111
15,Netherlands,Haas,HUL,34,9,76.616
15,Netherlands,Haas,MAG,34,10,77.281
15,Netherlands,Williams,ALB,34,11,76.264
15,Netherlands,Alpine,GAS,34,12,75.577
15,Netherlands,Aston Martin,ALO,34,13,74.758
15,Netherlands,Aston Martin,STR,34,14,75.476
15,Netherlands,Kick Sauber,BOT,34,15,77.26
15,Netherlands,Racing Bulls,RIC,34,16,75.832
15,Netherlands,Williams,SAR,34,17,76.363
15,Netherlands,Alpine,OCO,34,18,76.034
15,Netherlands,Racing Bulls,TSU,34,19,75.891
15,Netherlands,Kick Sauber,ZHO,34,20,77.411
15,Netherlands,McLaren,NOR,37,1,74.724
15,Netherlands,Red Bull,VER,37,2,75.065
15,Netherlands,Ferrari,LEC,37,3,76.059
15,Netherlands,Mercedes,RUS,37,4,75.258
15,Netherlands,McLaren,PIA,37,5,74.308
15,Netherlands,Red Bull,PER,37,6,75.121
15,Netherlands,Ferrari,SAI,37,7,74.701
15,Netherlands,Mercedes,HAM,37,8,74.893
15,Netherlands,Haas,HUL,37,9,76.072
15,Netherlands,Haas,MAG,37,10,77.16
15,Netherlands,Williams,ALB,37,11,76.411
15,Netherlands,Alpine,GAS,37,12,76.055
15,Netherlands,Aston Martin,ALO,37,13,76.125
15,Netherlands,Aston Martin,STR,37,14,75.506
15,Netherlands,Racing Bulls,RIC,37,15,75.568
15,Netherlands,Kick Sauber,BOT,37,16,77.16
15,Netherlands,Williams,SAR,37,17,76.484
15,Netherlands,Alpine,OCO,37,18,75.566
15,Netherlands,Racing Bulls,TSU,37,19,75.674
15,Netherlands,Kick Sauber,ZHO,37,20,77.573
15,Netherlands,McLaren,NOR,59,1,74.979
15,Netherlands,Red Bull,VER,59,2,75.132
15,Netherlands,Ferrari,LEC,59,3,74.89
15,Netherlands,McLaren,PIA,59,4,75.052
15,Netherlands,Ferrari,SAI,59,5,74.488
15,Netherlands,Red Bull,PER,59,6,75.287
15,Netherlands,Mercedes,RUS,59,7,74.072
15,Netherlands,Mercedes,HAM,59,8,73.968
15,Netherlands,Haas,HUL,59,9,75.657
15,Netherlands,Alpine,GAS,59,10,75.583
15,Netherlands,Aston Martin,ALO,59,11,75.352
15,Netherlands,Aston Martin,STR,59,12,75.509
15,Netherlands,Racing Bulls,RIC,59,13,75.675
15,Netherlands,Alpine,OCO,59,14,75.786
15,Netherlands,Williams,ALB,59,15,74.787
15,Netherlands,Williams,SAR,59,16,76.84
15,Netherlands,Racing Bulls,TSU,59,17,76.989
15,Netherlands,Haas,MAG,59,18,76.88
15,Netherlands,Kick Sauber,BOT,59,19,76.225
15,Netherlands,Kick Sauber,ZHO,59,20,76.359
15,Netherlands,Red Bull,VER,9,1,76.252
15,Netherlands,McLaren,NOR,9,2,76.477
15,Netherlands,Mercedes,RUS,9,3,76.62
15,Netherlands,McLaren,PIA,9,4,76.817
15,Netherlands,Ferrari,LEC,9,5,76.73
15,Netherlands,Red Bull,PER,9,6,76.898
15,Netherlands,Alpine,GAS,9,7,76.909
15,Netherlands,Ferrari,SAI,9,8,76.836
15,Netherlands,Aston Martin,ALO,9,9,77.448
15,Netherlands,Aston Martin,STR,9,10,77.454
15,Netherlands,Haas,HUL,9,11,77.373
15,Netherlands,Mercedes,HAM,9,12,77.148
15,Netherlands,Racing Bulls,TSU,9,13,77.527
15,Netherlands,Kick Sauber,BOT,9,14,77.746
15,Netherlands,Racing Bulls,RIC,9,15,77.494
15,Netherlands,Alpine,OCO,9,16,77.284
15,Netherlands,Williams,ALB,9,17,77.898
15,Netherlands,Williams,SAR,9,18,77.929
15,Netherlands,Haas,MAG,9,19,77.494
15,Netherlands,Kick Sauber,ZHO,9,20,78.029
15,Netherlands,Red Bull,VER,8,1,76.347
15,Netherlands,McLaren,NOR,8,2,76.169
15,Netherlands,Mercedes,RUS,8,3,76.62
15,Netherlands,McLaren,PIA,8,4,76.659
15,Netherlands,Ferrari,LEC,8,5,76.541
15,Netherlands,Red Bull,PER,8,6,77.107
15,Netherlands,Alpine,GAS,8,7,77.081
15,Netherlands,Ferrari,SAI,8,8,76.204
15,Netherlands,Aston Martin,ALO,8,9,77.995
15,Netherlands,Aston Martin,STR,8,10,76.923
15,Netherlands,Haas,HUL,8,11,77.416
15,Netherlands,Mercedes,HAM,8,12,77.471
15,Netherlands,Racing Bulls,TSU,8,13,77.081
15,Netherlands,Kick Sauber,BOT,8,14,77.204
15,Netherlands,Racing Bulls,RIC,8,15,77.37
15,Netherlands,Alpine,OCO,8,16,77.699
15,Netherlands,Williams,ALB,8,17,77.266
15,Netherlands,Williams,SAR,8,18,77.589
15,Netherlands,Haas,MAG,8,19,77.147
15,Netherlands,Kick Sauber,ZHO,8,20,78.564
15,Netherlands,McLaren,NOR,60,1,74.518
15,Netherlands,Red Bull,VER,60,2,75.0
15,Netherlands,Ferrari,LEC,60,3,74.915
15,Netherlands,McLaren,PIA,60,4,74.991
15,Netherlands,Ferrari,SAI,60,5,74.865
15,Netherlands,Red Bull,PER,60,6,75.197
15,Netherlands,Mercedes,RUS,60,7,74.09
15,Netherlands,Mercedes,HAM,60,8,73.977
15,Netherlands,Alpine,GAS,60,9,76.583
15,Netherlands,Haas,HUL,60,10,78.585
15,Netherlands,Aston Martin,ALO,60,11,75.621
15,Netherlands,Aston Martin,STR,60,12,75.624
15,Netherlands,Racing Bulls,RIC,60,13,75.53
15,Netherlands,Alpine,OCO,60,14,75.629
15,Netherlands,Williams,ALB,60,15,74.603
15,Netherlands,Williams,SAR,60,16,76.594
15,Netherlands,Racing Bulls,TSU,60,17,76.805
15,Netherlands,Haas,MAG,60,18,76.605
15,Netherlands,Kick Sauber,BOT,60,19,76.639
15,Netherlands,Kick Sauber,ZHO,60,20,77.641
15,Netherlands,McLaren,NOR,45,1,74.831
15,Netherlands,Red Bull,VER,45,2,75.099
15,Netherlands,Ferrari,LEC,45,3,75.11
15,Netherlands,McLaren,PIA,45,4,74.574
15,Netherlands,Mercedes,RUS,45,5,74.91
15,Netherlands,Red Bull,PER,45,6,75.138
15,Netherlands,Ferrari,SAI,45,7,75.143
15,Netherlands,Mercedes,HAM,45,8,76.022
15,Netherlands,Haas,HUL,45,9,75.983
15,Netherlands,Alpine,GAS,45,10,75.621
15,Netherlands,Aston Martin,ALO,45,11,75.985
15,Netherlands,Aston Martin,STR,45,12,75.781
15,Netherlands,Williams,ALB,45,13,76.457
15,Netherlands,Racing Bulls,RIC,45,14,76.293
15,Netherlands,Alpine,OCO,45,15,75.867
15,Netherlands,Williams,SAR,45,16,76.611
15,Netherlands,Racing Bulls,TSU,45,17,76.57
15,Netherlands,Haas,MAG,45,18,75.231
15,Netherlands,Kick Sauber,BOT,45,19,75.822
15,Netherlands,Kick Sauber,ZHO,45,20,78.973
15,Netherlands,McLaren,NOR,21,1,75.729
15,Netherlands,Red Bull,VER,21,2,76.416
15,Netherlands,Mercedes,RUS,21,3,76.641
15,Netherlands,McLaren,PIA,21,4,76.534
15,Netherlands,Ferrari,LEC,21,5,76.283
15,Netherlands,Red Bull,PER,21,6,76.529
15,Netherlands,Ferrari,SAI,21,7,76.283
15,Netherlands,Alpine,GAS,21,8,77.265
15,Netherlands,Mercedes,HAM,21,9,77.126
15,Netherlands,Aston Martin,ALO,21,10,76.963
15,Netherlands,Aston Martin,STR,21,11,77.153
15,Netherlands,Racing Bulls,RIC,21,12,77.619
15,Netherlands,Alpine,OCO,21,13,77.593
15,Netherlands,Haas,MAG,21,14,76.648
15,Netherlands,Williams,SAR,21,15,77.713
15,Netherlands,Haas,HUL,21,16,76.281
15,Netherlands,Racing Bulls,TSU,21,17,76.407
15,Netherlands,Williams,ALB,21,18,76.401
15,Netherlands,Kick Sauber,BOT,21,19,76.847
15,Netherlands,Kick Sauber,ZHO,21,20,76.715
15,Netherlands,McLaren,NOR,44,1,74.577
15,Netherlands,Red Bull,VER,44,2,75.333
15,Netherlands,Ferrari,LEC,44,3,74.837
15,Netherlands,McLaren,PIA,44,4,74.564
15,Netherlands,Mercedes,RUS,44,5,75.305
15,Netherlands,Red Bull,PER,44,6,75.143
15,Netherlands,Ferrari,SAI,44,7,74.952
15,Netherlands,Mercedes,HAM,44,8,74.904
15,Netherlands,Haas,HUL,44,9,76.182
15,Netherlands,Alpine,GAS,44,10,75.672
15,Netherlands,Aston Martin,ALO,44,11,75.823
15,Netherlands,Aston Martin,STR,44,12,75.994
15,Netherlands,Williams,ALB,44,13,76.456
15,Netherlands,Racing Bulls,RIC,44,14,76.302
15,Netherlands,Alpine,OCO,44,15,75.85
15,Netherlands,Williams,SAR,44,16,76.551
15,Netherlands,Racing Bulls,TSU,44,17,76.381
15,Netherlands,Haas,MAG,44,18,75.504
15,Netherlands,Kick Sauber,BOT,44,19,95.854
15,Netherlands,Kick Sauber,ZHO,44,20,78.167
15,Netherlands,McLaren,NOR,25,1,75.709
15,Netherlands,Red Bull,VER,25,2,76.652
15,Netherlands,McLaren,PIA,25,3,76.408
15,Netherlands,Mercedes,RUS,25,4,79.178
15,Netherlands,Red Bull,PER,25,5,76.432
15,Netherlands,Ferrari,SAI,25,6,76.49
15,Netherlands,Alpine,GAS,25,7,77.052
15,Netherlands,Ferrari,LEC,25,8,93.239
15,Netherlands,Aston Martin,ALO,25,9,77.156
15,Netherlands,Aston Martin,STR,25,10,77.582
15,Netherlands,Racing Bulls,RIC,25,11,77.248
15,Netherlands,Haas,MAG,25,12,76.749
15,Netherlands,Haas,HUL,25,13,76.387
15,Netherlands,Alpine,OCO,25,14,77.417
15,Netherlands,Mercedes,HAM,25,15,75.725
15,Netherlands,Racing Bulls,TSU,25,16,77.878
15,Netherlands,Williams,ALB,25,17,76.49
15,Netherlands,Kick Sauber,BOT,25,18,76.892
15,Netherlands,Williams,SAR,25,19,75.856
15,Netherlands,Kick Sauber,ZHO,25,20,76.777
15,Netherlands,McLaren,NOR,46,1,74.603
15,Netherlands,Red Bull,VER,46,2,75.155
15,Netherlands,Ferrari,LEC,46,3,74.871
15,Netherlands,McLaren,PIA,46,4,74.597
15,Netherlands,Mercedes,RUS,46,5,74.846
15,Netherlands,Red Bull,PER,46,6,75.103
15,Netherlands,Ferrari,SAI,46,7,75.06
15,Netherlands,Mercedes,HAM,46,8,75.511
15,Netherlands,Haas,HUL,46,9,75.846
15,Netherlands,Alpine,GAS,46,10,75.611
15,Netherlands,Aston Martin,ALO,46,11,75.831
15,Netherlands,Aston Martin,STR,46,12,75.783
15,Netherlands,Racing Bulls,RIC,46,13,75.825
15,Netherlands,Williams,ALB,46,14,77.244
15,Netherlands,Alpine,OCO,46,15,76.141
15,Netherlands,Williams,SAR,46,16,78.611
15,Netherlands,Racing Bulls,TSU,46,17,78.391
15,Netherlands,Haas,MAG,46,18,75.452
15,Netherlands,Kick Sauber,BOT,46,19,76.152
15,Netherlands,Kick Sauber,ZHO,46,20,77.856
15,Netherlands,McLaren,NOR,22,1,75.796
15,Netherlands,Red Bull,VER,22,2,76.411
15,Netherlands,Mercedes,RUS,22,3,76.733
15,Netherlands,McLaren,PIA,22,4,76.847
15,Netherlands,Ferrari,LEC,22,5,76.75
15,Netherlands,Red Bull,PER,22,6,76.684
15,Netherlands,Ferrari,SAI,22,7,76.56
15,Netherlands,Alpine,GAS,22,8,77.24
15,Netherlands,Mercedes,HAM,22,9,77.871
15,Netherlands,Aston Martin,ALO,22,10,77.138
15,Netherlands,Aston Martin,STR,22,11,77.351
15,Netherlands,Racing Bulls,RIC,22,12,77.163
15,Netherlands,Haas,MAG,22,13,77.458
15,Netherlands,Alpine,OCO,22,14,78.405
15,Netherlands,Haas,HUL,22,15,77.053
15,Netherlands,Racing Bulls,TSU,22,16,77.323
15,Netherlands,Williams,SAR,22,17,83.235
15,Netherlands,Williams,ALB,22,18,76.184
15,Netherlands,Kick Sauber,BOT,22,19,76.694
15,Netherlands,Kick Sauber,ZHO,22,20,76.726
15,Netherlands,McLaren,NOR,48,1,74.776
15,Netherlands,Red Bull,VER,48,2,74.981
15,Netherlands,Ferrari,LEC,48,3,75.08
15,Netherlands,McLaren,PIA,48,4,75.154
15,Netherlands,Mercedes,RUS,48,5,75.361
15,Netherlands,Ferrari,SAI,48,6,75.431
15,Netherlands,Red Bull,PER,48,7,75.601
15,Netherlands,Mercedes,HAM,48,8,78.25
15,Netherlands,Haas,HUL,48,9,75.938
15,Netherlands,Alpine,GAS,48,10,75.366
15,Netherlands,Aston Martin,ALO,48,11,75.481
15,Netherlands,Aston Martin,STR,48,12,75.736
15,Netherlands,Racing Bulls,RIC,48,13,77.598
15,Netherlands,Williams,ALB,48,14,76.608
15,Netherlands,Alpine,OCO,48,15,76.079
15,Netherlands,Williams,SAR,48,16,76.13
15,Netherlands,Racing Bulls,TSU,48,17,76.072
15,Netherlands,Haas,MAG,48,18,76.252
15,Netherlands,Kick Sauber,BOT,48,19,76.144
15,Netherlands,Kick Sauber,ZHO,48,20,77.238
15,Netherlands,McLaren,NOR,69,1,74.657
15,Netherlands,Red Bull,VER,69,2,74.972
15,Netherlands,Ferrari,LEC,69,3,75.013
15,Netherlands,McLaren,PIA,69,4,75.083
15,Netherlands,Ferrari,SAI,69,5,75.13
15,Netherlands,Red Bull,PER,69,6,74.587
15,Netherlands,Mercedes,RUS,69,7,74.078
15,Netherlands,Mercedes,HAM,69,8,74.416
15,Netherlands,Alpine,GAS,69,9,75.281
15,Netherlands,Aston Martin,ALO,69,10,76.211
15,Netherlands,Haas,HUL,69,11,75.881
15,Netherlands,Aston Martin,STR,69,12,75.945
15,Netherlands,Racing Bulls,RIC,69,13,76.055
15,Netherlands,Williams,ALB,69,14,74.877
15,Netherlands,Alpine,OCO,69,15,77.218
15,Netherlands,Williams,SAR,69,16,77.002
15,Netherlands,Racing Bulls,TSU,69,17,76.809
15,Netherlands,Haas,MAG,69,18,76.59
15,Netherlands,Kick Sauber,BOT,69,19,77.284
15,Netherlands,Kick Sauber,ZHO,69,20,75.865
15,Netherlands,McLaren,NOR,68,1,74.66
15,Netherlands,Red Bull,VER,68,2,75.052
15,Netherlands,Ferrari,LEC,68,3,74.833
15,Netherlands,McLaren,PIA,68,4,74.777
15,Netherlands,Ferrari,SAI,68,5,75.051
15,Netherlands,Red Bull,PER,68,6,75.132
15,Netherlands,Mercedes,RUS,68,7,74.203
15,Netherlands,Mercedes,HAM,68,8,74.353
15,Netherlands,Alpine,GAS,68,9,75.331
15,Netherlands,Aston Martin,ALO,68,10,76.027
15,Netherlands,Haas,HUL,68,11,76.03
15,Netherlands,Aston Martin,STR,68,12,75.986
15,Netherlands,Racing Bulls,RIC,68,13,75.68
15,Netherlands,Alpine,OCO,68,14,75.41
15,Netherlands,Williams,ALB,68,15,75.01
15,Netherlands,Williams,SAR,68,16,76.371
15,Netherlands,Racing Bulls,TSU,68,17,76.192
15,Netherlands,Haas,MAG,68,18,76.05
15,Netherlands,Kick Sauber,BOT,68,19,76.394
15,Netherlands,Kick Sauber,ZHO,68,20,77.757
15,Netherlands,McLaren,NOR,47,1,74.892
15,Netherlands,Red Bull,VER,47,2,75.32
15,Netherlands,Ferrari,LEC,47,3,75.296
15,Netherlands,McLaren,PIA,47,4,75.257
15,Netherlands,Mercedes,RUS,47,5,75.064
15,Netherlands,Ferrari,SAI,47,6,75.105
15,Netherlands,Red Bull,PER,47,7,76.486
15,Netherlands,Mercedes,HAM,47,8,75.768
15,Netherlands,Haas,HUL,47,9,75.83
15,Netherlands,Alpine,GAS,47,10,76.002
15,Netherlands,Aston Martin,ALO,47,11,75.749
15,Netherlands,Aston Martin,STR,47,12,75.741
15,Netherlands,Racing Bulls,RIC,47,13,75.872
15,Netherlands,Williams,ALB,47,14,77.653
15,Netherlands,Alpine,OCO,47,15,75.711
15,Netherlands,Williams,SAR,47,16,76.843
15,Netherlands,Racing Bulls,TSU,47,17,77.252
15,Netherlands,Haas,MAG,47,18,76.422
15,Netherlands,Kick Sauber,BOT,47,19,78.314
15,Netherlands,Kick Sauber,ZHO,47,20,77.537
15,Netherlands,McLaren,PIA,32,1,76.214
15,Netherlands,McLaren,NOR,32,2,74.476
15,Netherlands,Red Bull,VER,32,3,74.888
15,Netherlands,Ferrari,LEC,32,4,75.542
15,Netherlands,Mercedes,RUS,32,5,75.625
15,Netherlands,Red Bull,PER,32,6,75.031
15,Netherlands,Alpine,GAS,32,7,80.262
15,Netherlands,Ferrari,SAI,32,8,75.843
15,Netherlands,Mercedes,HAM,32,9,75.262
15,Netherlands,Haas,HUL,32,10,76.548
15,Netherlands,Haas,MAG,32,11,77.873
15,Netherlands,Williams,ALB,32,12,76.801
15,Netherlands,Racing Bulls,TSU,32,13,79.729
15,Netherlands,Aston Martin,ALO,32,14,95.807
15,Netherlands,Kick Sauber,BOT,32,15,77.841
15,Netherlands,Aston Martin,STR,32,16,75.32
15,Netherlands,Racing Bulls,RIC,32,17,75.984
15,Netherlands,Williams,SAR,32,18,76.421
15,Netherlands,Alpine,OCO,32,19,76.26
15,Netherlands,Kick Sauber,ZHO,32,20,77.091
15,Netherlands,McLaren,NOR,56,1,74.816
15,Netherlands,Red Bull,VER,56,2,75.065
15,Netherlands,Ferrari,LEC,56,3,75.077
15,Netherlands,McLaren,PIA,56,4,75.079
15,Netherlands,Ferrari,SAI,56,5,75.132
15,Netherlands,Red Bull,PER,56,6,75.521
15,Netherlands,Mercedes,RUS,56,7,73.972
15,Netherlands,Mercedes,HAM,56,8,74.48
15,Netherlands,Haas,HUL,56,9,76.464
15,Netherlands,Alpine,GAS,56,10,75.219
15,Netherlands,Aston Martin,ALO,56,11,75.193
15,Netherlands,Aston Martin,STR,56,12,75.396
15,Netherlands,Racing Bulls,RIC,56,13,75.354
15,Netherlands,Alpine,OCO,56,14,75.952
15,Netherlands,Williams,SAR,56,15,76.314
15,Netherlands,Racing Bulls,TSU,56,16,76.243
15,Netherlands,Haas,MAG,56,17,77.754
15,Netherlands,Williams,ALB,56,18,75.334
15,Netherlands,Kick Sauber,BOT,56,19,77.851
15,Netherlands,Kick Sauber,ZHO,56,20,76.04
15,Netherlands,McLaren,NOR,70,1,74.871
15,Netherlands,Red Bull,VER,70,2,75.153
15,Netherlands,Ferrari,LEC,70,3,74.765
15,Netherlands,McLaren,PIA,70,4,75.014
15,Netherlands,Ferrari,SAI,70,5,75.101
15,Netherlands,Red Bull,PER,70,6,74.851
15,Netherlands,Mercedes,RUS,70,7,74.207
15,Netherlands,Mercedes,HAM,70,8,75.898
15,Netherlands,Alpine,GAS,70,9,75.444
15,Netherlands,Aston Martin,ALO,70,10,75.822
15,Netherlands,Haas,HUL,70,11,75.91
15,Netherlands,Aston Martin,STR,70,12,76.158
15,Netherlands,Racing Bulls,RIC,70,13,75.91
15,Netherlands,Williams,ALB,70,14,74.836
15,Netherlands,Alpine,OCO,70,15,77.351
15,Netherlands,Williams,SAR,70,16,76.706
15,Netherlands,Racing Bulls,TSU,70,17,76.903
15,Netherlands,Haas,MAG,70,18,77.298
15,Netherlands,Kick Sauber,BOT,70,19,76.206
15,Netherlands,Kick Sauber,ZHO,70,20,75.798
15,Netherlands,McLaren,NOR,61,1,75.046
15,Netherlands,Red Bull,VER,61,2,75.394
15,Netherlands,Ferrari,LEC,61,3,75.003
15,Netherlands,McLaren,PIA,61,4,75.012
15,Netherlands,Ferrari,SAI,61,5,75.244
15,Netherlands,Red Bull,PER,61,6,75.063
15,Netherlands,Mercedes,RUS,61,7,74.286
15,Netherlands,Mercedes,HAM,61,8,74.038
15,Netherlands,Alpine,GAS,61,9,76.371
15,Netherlands,Haas,HUL,61,10,76.441
15,Netherlands,Aston Martin,ALO,61,11,75.506
15,Netherlands,Aston Martin,STR,61,12,75.448
15,Netherlands,Racing Bulls,RIC,61,13,75.544
15,Netherlands,Alpine,OCO,61,14,77.515
15,Netherlands,Williams,ALB,61,15,75.257
15,Netherlands,Williams,SAR,61,16,76.79
15,Netherlands,Racing Bulls,TSU,61,17,76.61
15,Netherlands,Haas,MAG,61,18,77.0
15,Netherlands,Kick Sauber,BOT,61,19,76.334
15,Netherlands,Kick Sauber,ZHO,61,20,76.399
15,Netherlands,Red Bull,VER,1,1,79.915
15,Netherlands,McLaren,NOR,1,2,80.878
15,Netherlands,Mercedes,RUS,1,3,81.729
15,Netherlands,McLaren,PIA,1,4,82.638
15,Netherlands,Ferrari,LEC,1,5,83.322
15,Netherlands,Red Bull,PER,1,6,83.931
15,Netherlands,Alpine,GAS,1,7,84.654
15,Netherlands,Aston Martin,ALO,1,8,84.726
15,Netherlands,Ferrari,SAI,1,9,85.474
15,Netherlands,Aston Martin,STR,1,10,85.703
15,Netherlands,Haas,HUL,1,11,86.432
15,Netherlands,Racing Bulls,TSU,1,12,86.878
15,Netherlands,Mercedes,HAM,1,13,87.28
15,Netherlands,Kick Sauber,BOT,1,14,87.361
15,Netherlands,Racing Bulls,RIC,1,15,87.95
15,Netherlands,Alpine,OCO,1,16,88.161
15,Netherlands,Williams,ALB,1,17,88.535
15,Netherlands,Williams,SAR,1,18,89.09
15,Netherlands,Kick Sauber,ZHO,1,19,89.615
15,Netherlands,Haas,MAG,1,20,90.772
15,Netherlands,McLaren,NOR,20,1,76.043
15,Netherlands,Red Bull,VER,20,2,76.625
15,Netherlands,Mercedes,RUS,20,3,76.631
15,Netherlands,McLaren,PIA,20,4,76.331
15,Netherlands,Ferrari,LEC,20,5,76.391
15,Netherlands,Red Bull,PER,20,6,76.529
15,Netherlands,Ferrari,SAI,20,7,76.645
15,Netherlands,Alpine,GAS,20,8,77.135
15,Netherlands,Mercedes,HAM,20,9,76.686
15,Netherlands,Aston Martin,ALO,20,10,76.815
15,Netherlands,Aston Martin,STR,20,11,77.379
15,Netherlands,Racing Bulls,RIC,20,12,77.318
15,Netherlands,Alpine,OCO,20,13,77.518
15,Netherlands,Haas,MAG,20,14,77.272
15,Netherlands,Williams,SAR,20,15,78.02
15,Netherlands,Haas,HUL,20,16,75.953
15,Netherlands,Racing Bulls,TSU,20,17,76.336
15,Netherlands,Williams,ALB,20,18,78.639
15,Netherlands,Kick Sauber,BOT,20,19,76.898
15,Netherlands,Kick Sauber,ZHO,20,20,76.808
15,Netherlands,McLaren,NOR,36,1,74.312
15,Netherlands,Red Bull,VER,36,2,75.131
15,Netherlands,Ferrari,LEC,36,3,75.268
15,Netherlands,Mercedes,RUS,36,4,75.125
15,Netherlands,McLaren,PIA,36,5,74.237
15,Netherlands,Red Bull,PER,36,6,74.846
15,Netherlands,Ferrari,SAI,36,7,74.739
15,Netherlands,Mercedes,HAM,36,8,75.098
15,Netherlands,Haas,HUL,36,9,76.638
15,Netherlands,Haas,MAG,36,10,77.085
15,Netherlands,Williams,ALB,36,11,76.535
15,Netherlands,Alpine,GAS,36,12,76.516
15,Netherlands,Aston Martin,ALO,36,13,76.762
15,Netherlands,Aston Martin,STR,36,14,75.967
15,Netherlands,Racing Bulls,RIC,36,15,75.543
15,Netherlands,Kick Sauber,BOT,36,16,77.807
15,Netherlands,Williams,SAR,36,17,76.37
15,Netherlands,Alpine,OCO,36,18,75.609
15,Netherlands,Racing Bulls,TSU,36,19,75.59
15,Netherlands,Kick Sauber,ZHO,36,20,78.29
15,Netherlands,Red Bull,VER,11,1,76.36
15,Netherlands,McLaren,NOR,11,2,76.303
15,Netherlands,Mercedes,RUS,11,3,76.366
15,Netherlands,McLaren,PIA,11,4,76.52
15,Netherlands,Ferrari,LEC,11,5,76.513
15,Netherlands,Red Bull,PER,11,6,76.403
15,Netherlands,Ferrari,SAI,11,7,77.855
15,Netherlands,Alpine,GAS,11,8,79.464
15,Netherlands,Aston Martin,ALO,11,9,77.672
15,Netherlands,Aston Martin,STR,11,10,77.737
15,Netherlands,Mercedes,HAM,11,11,77.617
15,Netherlands,Haas,HUL,11,12,77.714
15,Netherlands,Racing Bulls,TSU,11,13,77.321
15,Netherlands,Kick Sauber,BOT,11,14,77.539
15,Netherlands,Racing Bulls,RIC,11,15,77.608
15,Netherlands,Alpine,OCO,11,16,77.384
15,Netherlands,Williams,ALB,11,17,77.427
15,Netherlands,Williams,SAR,11,18,77.424
15,Netherlands,Haas,MAG,11,19,77.316
15,Netherlands,Kick Sauber,ZHO,11,20,77.854
15,Netherlands,McLaren,NOR,35,1,74.474
15,Netherlands,Red Bull,VER,35,2,74.909
15,Netherlands,Ferrari,LEC,35,3,74.926
15,Netherlands,Mercedes,RUS,35,4,74.906
15,Netherlands,McLaren,PIA,35,5,74.937
15,Netherlands,Red Bull,PER,35,6,75.106
15,Netherlands,Ferrari,SAI,35,7,74.807
15,Netherlands,Mercedes,HAM,35,8,74.805
15,Netherlands,Haas,HUL,35,9,76.313
15,Netherlands,Haas,MAG,35,10,76.949
15,Netherlands,Williams,ALB,35,11,76.26
15,Netherlands,Alpine,GAS,35,12,75.264
15,Netherlands,Aston Martin,ALO,35,13,75.741
15,Netherlands,Aston Martin,STR,35,14,75.719
15,Netherlands,Kick Sauber,BOT,35,15,76.797
15,Netherlands,Racing Bulls,RIC,35,16,76.259
15,Netherlands,Williams,SAR,35,17,76.532
15,Netherlands,Alpine,OCO,35,18,75.622
15,Netherlands,Racing Bulls,TSU,35,19,75.561
15,Netherlands,Kick Sauber,ZHO,35,20,77.221
15,Netherlands,Red Bull,VER,12,1,76.538
15,Netherlands,McLaren,NOR,12,2,76.2
15,Netherlands,Mercedes,RUS,12,3,76.383
15,Netherlands,McLaren,PIA,12,4,76.463
15,Netherlands,Ferrari,LEC,12,5,76.512
15,Netherlands,Red Bull,PER,12,6,76.387
15,Netherlands,Ferrari,SAI,12,7,76.58
15,Netherlands,Alpine,GAS,12,8,77.375
15,Netherlands,Aston Martin,ALO,12,9,77.509
15,Netherlands,Aston Martin,STR,12,10,77.677
15,Netherlands,Mercedes,HAM,12,11,77.85
15,Netherlands,Haas,HUL,12,12,77.627
15,Netherlands,Racing Bulls,TSU,12,13,77.627
15,Netherlands,Kick Sauber,BOT,12,14,77.841
15,Netherlands,Racing Bulls,RIC,12,15,77.614
15,Netherlands,Alpine,OCO,12,16,77.678
15,Netherlands,Williams,SAR,12,17,77.6
15,Netherlands,Williams,ALB,12,18,80.841
15,Netherlands,Haas,MAG,12,19,77.659
15,Netherlands,Kick Sauber,ZHO,12,20,78.114
16,Italy,McLaren,PIA,14,1,85.048
16,Italy,Ferrari,LEC,14,2,85.606
16,Italy,Ferrari,SAI,14,3,85.234
16,Italy,McLaren,NOR,14,4,89.417
16,Italy,Mercedes,HAM,14,5,85.817
16,Italy,Red Bull,VER,14,6,85.287
16,Italy,Red Bull,PER,14,7,85.229
16,Italy,Williams,ALB,14,8,86.14
16,Italy,Alpine,OCO,14,9,86.307
16,Italy,Aston Martin,STR,14,10,85.895
16,Italy,Haas,MAG,14,11,89.943
16,Italy,Williams,COL,14,12,86.93
16,Italy,Kick Sauber,BOT,14,13,86.481
16,Italy,Kick Sauber,ZHO,14,14,87.092
16,Italy,Mercedes,RUS,14,15,84.548
16,Italy,Aston Martin,ALO,14,16,85.832
16,Italy,Alpine,GAS,14,17,85.214
16,Italy,Racing Bulls,RIC,14,18,85.827
16,Italy,Haas,HUL,14,19,85.014
16,Italy,Ferrari,LEC,41,1,83.611
16,Italy,Ferrari,SAI,41,2,83.337
16,Italy,McLaren,PIA,41,3,82.066
16,Italy,McLaren,NOR,41,4,82.234
16,Italy,Red Bull,VER,41,5,88.738
16,Italy,Mercedes,HAM,41,6,82.927
16,Italy,Haas,MAG,41,7,84.625
16,Italy,Mercedes,RUS,41,8,84.039
16,Italy,Red Bull,PER,41,9,83.267
